Brand,Price,Body,Mileage,EngineV,Engine Type,Registration,Year,Model,Car_Age,Mileage_per_Year,log_price,is_luxury,Luxury_EngineV_Interaction
Toyota,22900.0,crossover,34,2.0,Petrol,yes,2012,Rav 4,13,2.62,10.03889218954233,0,0.0
Mercedes-Benz,21300.0,crossover,143,3.2,Diesel,yes,2007,ML 320,18,7.94,9.966462351697517,1,3.2
BMW,16999.0,other,90,2.5,Petrol,yes,2008,325,17,5.29,9.74090979777877,1,2.5
Mercedes-Benz,5300.0,van,244,2.2,Diesel,yes,2000,Vito,25,9.76,8.575462099540212,1,2.2
Mercedes-Benz,16500.0,sedan,280,3.7,Petrol,yes,2004,S 350,21,13.33,9.711115659888671,1,3.7
BMW,8999.0,sedan,250,1.9,Petrol,yes,2001,316,24,10.42,9.104868739033948,1,1.9
Toyota,14850.0,hatch,51,1.6,Petrol,yes,2013,Auris,12,4.25,9.605755144230846,0,0.0
BMW,24100.0,vagon,112,3.0,Petrol,yes,2011,X1,14,8.0,10.089967119478747,1,3.0
BMW,66500.0,crossover,1,2.0,Diesel,yes,2016,X5,9,0.11,11.104957226643945,1,2.0
BMW,24500.0,crossover,195,4.8,Petrol,yes,2007,X5,18,10.83,10.106428396532818,1,4.8
Toyota,23499.0,crossover,174,4.0,Gas,yes,2008,Land Cruiser Prado,17,10.24,10.064713146035349,0,0.0
Volkswagen,14500.0,vagon,229,2.0,Diesel,yes,2009,Passat B6,16,14.31,9.581903928408666,0,0.0
Renault,13300.95,vagon,0,1.5,Diesel,yes,2016,Logan,9,0.0,9.495590740230375,0,0.0
BMW,8500.0,sedan,245,2.2,Petrol,yes,2002,523,23,10.65,9.047821442478408,1,2.2
Mercedes-Benz,21500.0,sedan,146,1.8,Gas,yes,2012,E-Class,13,11.23,9.975808214115753,1,1.8
Volkswagen,10000.0,sedan,174,2.0,Petrol,yes,2005,Passat B6,20,8.7,9.210340371976184,0,0.0
Mercedes-Benz,4500.0,other,356,2.3,Petrol,yes,1991,230,34,10.47,8.411832675758411,1,2.3
Volkswagen,21900.0,van,166,2.0,Diesel,yes,2011,T6 (Transporter),14,11.86,9.994241915804592,0,0.0
Mercedes-Benz,102800.0,van,0,2.2,Diesel,yes,2016,V 250,9,0.0,11.540540632003202,1,2.2
Renault,7750.0,van,70,1.5,Diesel,yes,2014,Kangoo,11,6.36,8.955448122347393,0,0.0
Volkswagen,9750.0,van,253,1.9,Diesel,yes,2010,Caddy,15,16.87,9.185022563991893,0,0.0
Renault,3100.0,vagon,150,1.9,Diesel,no,2003,Laguna,22,6.82,8.039157390473237,0,0.0
BMW,1900.0,sedan,200,1.8,Gas,no,1994,318,31,6.45,7.549609165154532,1,1.8
BMW,14300.0,sedan,217,3.0,Diesel,yes,2005,530,20,10.85,9.568014816247999,1,3.0
Renault,4300.0,van,1,1.5,Diesel,yes,2003,Kangoo,22,0.05,8.366370301681654,0,0.0
Audi,17000.0,crossover,127,3.0,Diesel,no,2013,Q7,12,10.58,9.740968623038354,1,3.0
Toyota,17999.0,crossover,35,2.0,Petrol,yes,2009,Rav 4,16,2.19,9.798071479779479,0,0.0
Mercedes-Benz,99000.0,crossover,0,3.0,Diesel,yes,2016,GLS 350,9,0.0,11.502875129116727,1,3.0
Audi,3100.0,hatch,114,1.6,Petrol,no,2001,A3,24,4.75,8.039157390473237,1,1.6
Mitsubishi,6999.0,sedan,113,1.5,Petrol,yes,2007,Lancer X,18,6.28,8.85352256068954,0,0.0
Toyota,13900.0,sedan,102,3.5,Gas,yes,2008,Camry,17,6.0,9.539644119118783,0,0.0
Mercedes-Benz,68500.0,crossover,68,3.0,Diesel,yes,2014,GL 350,11,6.18,11.134589024250317,1,3.0
Mercedes-Benz,11800.0,van,148,2.2,Diesel,yes,2010,Vito,15,9.87,9.375854810453756,1,2.2
Mercedes-Benz,115555.0,crossover,39,3.0,Diesel,yes,2015,G 350,10,3.9,11.65750188607747,1,3.0
Audi,21000.0,sedan,210,4.2,Petrol,yes,2009,A8,16,13.12,9.95227771670556,1,4.2
Mercedes-Benz,3150.0,vagon,220,1.7,Other,no,2001,A 170,24,9.17,8.055157731819678,1,1.7
Audi,1950.0,vagon,300,1.8,Petrol,no,1999,A4,26,11.54,7.575584651557793,1,1.8
Mitsubishi,12500.0,crossover,120,2.5,Diesel,yes,2007,Pajero Sport,18,6.67,9.433483923290392,0,0.0
Volkswagen,3100.0,sedan,232,1.9,Diesel,no,2001,Passat B5,24,9.67,8.039157390473237,0,0.0
Toyota,19800.0,crossover,252,4.2,Diesel,yes,2002,Land Cruiser 100,23,10.96,9.893437216682626,0,0.0
Audi,4200.0,sedan,236,2.5,Diesel,no,2003,A6,22,10.73,8.34283980427146,1,2.5
Audi,2100.0,vagon,230,1.9,Diesel,no,2000,A4,25,9.2,7.649692623711514,1,1.9
BMW,32500.0,vagon,162,3.0,Diesel,yes,2012,530,13,12.46,10.388995368317829,1,3.0
Audi,15500.0,vagon,180,2.0,Diesel,yes,2007,A6,18,10.0,9.648595302907339,1,2.0
Mercedes-Benz,11500.0,sedan,224,2.6,Gas,yes,2003,E-Class,22,10.18,9.350102314351341,1,2.6
Audi,3000.0,sedan,265,1.8,Petrol,yes,1988,80,37,7.16,8.006367567650246,1,1.8
BMW,4550.0,sedan,200,2.8,Petrol,no,1997,528,28,7.14,8.422882511944996,1,2.8
BMW,18777.0,sedan,134,4.4,Petrol,yes,2005,545,20,6.7,9.840387995592812,1,4.4
Audi,19700.0,crossover,172,3.6,Petrol,yes,2007,Q7,18,9.56,9.88837391472608,1,3.6
Renault,10950.0,vagon,180,1.5,Diesel,yes,2011,Megane,14,12.86,9.301094735244646,0,0.0
Volkswagen,9600.0,other,128,1.9,Diesel,yes,2010,Caddy,15,8.53,9.169518377455928,0,0.0
Renault,6700.0,hatch,96,1.4,Petrol,yes,2010,Sandero,15,6.4,8.809862805379057,0,0.0
BMW,23500.0,crossover,74,2.0,Petrol,yes,2010,X1,15,4.93,10.06475570013225,1,2.0
Volkswagen,9000.0,sedan,59,2.0,Petrol,no,2010,Passat B6,15,3.93,9.104979856318357,0,0.0
Volkswagen,38764.0,sedan,0,2.0,Diesel,yes,2014,Passat CC,11,0.0,10.565247259854441,0,0.0
Volkswagen,5500.0,van,380,2.4,Diesel,yes,1999,T4 (Transporter) ,26,14.62,8.612503371220562,0,0.0
Mercedes-Benz,11800.0,sedan,150,2.2,Diesel,yes,2004,E-Class,21,7.14,9.375854810453756,1,2.2
Toyota,52500.0,crossover,43,3.0,Other,yes,2014,Land Cruiser Prado,11,3.91,10.868568448579715,0,0.0
Audi,31500.0,sedan,80,2.0,Petrol,yes,2013,A6,12,6.67,10.357742824813725,1,2.0
Volkswagen,22800.0,other,161,2.0,Diesel,yes,2011,Amarok,14,11.5,10.034515814942532,0,0.0
BMW,21000.0,other,130,2.5,Petrol,yes,2006,325,19,6.84,9.95227771670556,1,2.5
Mercedes-Benz,9200.0,sedan,172,2.8,Petrol,yes,1997,E-Class,28,6.14,9.126958763037132,1,2.8
Mercedes-Benz,9900.0,sedan,320,2.7,Diesel,yes,2001,E-Class,24,13.33,9.20029003612268,1,2.7
Volkswagen,1500.0,sedan,265,1.8,Petrol,yes,1988,Jetta,37,7.16,7.313220387090301,0,0.0
BMW,2850.0,sedan,386,5.0,Gas,yes,1988,750,37,10.43,7.955074273262696,1,5.0
Volkswagen,19999.0,other,48,2.0,Diesel,yes,2012,Eos,13,3.69,9.903437551286085,0,0.0
Volkswagen,11250.0,other,159,1.4,Petrol,yes,2010,Golf VI,15,10.6,9.328123407632566,0,0.0
Mitsubishi,46000.0,crossover,0,2.4,Diesel,yes,2016,Pajero Sport,9,0.0,10.736396675471232,0,0.0
Volkswagen,18300.0,van,1,2.2,Diesel,yes,2013,T5 (Transporter) ,12,0.08,9.814656338829513,0,0.0
BMW,18400.0,crossover,256,3.0,Diesel,yes,2006,X5,19,13.47,9.820105943597078,1,3.0
BMW,12900.0,sedan,121,2.0,Petrol,yes,2007,318,18,6.72,9.464982590349763,1,2.0
Toyota,37600.0,crossover,126,4.7,Petrol,yes,2008,Land Cruiser 200,17,7.41,10.534759329377986,0,0.0
BMW,46000.0,sedan,5,2.0,Petrol,yes,2016,520,9,0.56,10.736396675471232,1,2.0
BMW,6500.0,vagon,377,2.0,Gas,yes,1998,520,27,13.96,8.779557455883728,1,2.0
Volkswagen,55555.0,van,53,2.0,Diesel,yes,2013,Multivan,12,4.42,10.92512880001811,0,0.0
Mitsubishi,6900.0,sedan,190,1.6,Gas,yes,2007,Lancer,18,10.56,8.83927669058535,0,0.0
Mercedes-Benz,104000.0,crossover,16,5.5,Petrol,yes,2015,ML 63 AMG,10,1.6,11.55214617812351,1,5.5
Mitsubishi,5200.0,van,200,1.6,Petrol,yes,2003,Space Star,22,9.09,8.556413904569519,0,0.0
Mitsubishi,8400.0,sedan,147,2.0,Petrol,yes,2007,Lancer,18,8.17,9.035986984831405,0,0.0
Volkswagen,1450.0,hatch,200,1.8,Gas,no,1992,Golf III,33,6.06,7.27931883541462,0,0.0
Volkswagen,13700.0,other,103,2.0,Diesel,yes,2013,T5 (Transporter) ,12,8.58,9.525151111816216,0,0.0
Toyota,18950.0,sedan,45,1.8,Petrol,yes,2014,Avensis,11,4.09,9.849559210510572,0,0.0
Mercedes-Benz,13000.0,other,247,2.2,Diesel,yes,2012,Sprinter 313,13,19.0,9.472704636443673,1,2.2
Mitsubishi,19800.0,crossover,67,2.0,Gas,yes,2013,Outlander,12,5.58,9.893437216682626,0,0.0
Mercedes-Benz,22500.0,sedan,213,2.2,Diesel,yes,2012,E-Class,13,16.38,10.021270588192511,1,2.2
BMW,19500.0,sedan,190,6.0,Petrol,yes,2004,760,21,9.05,9.878169744551839,1,6.0
Mercedes-Benz,6100.0,sedan,300,3.2,Diesel,no,2004,E-Class,21,14.29,8.716044050161402,1,3.2
Volkswagen,19000.0,sedan,109,1.8,Petrol,yes,2012,Passat B7,13,8.38,9.852194258148577,0,0.0
Mercedes-Benz,3799.0,van,350,2.2,Diesel,yes,2000,Vito,25,14.0,8.242493153187626,1,2.2
BMW,8900.0,sedan,250,2.5,Diesel,yes,2001,525,24,10.42,9.093806555720231,1,2.5
Volkswagen,8000.0,van,350,1.9,Diesel,yes,2004,T5 (Transporter),21,16.67,8.987196820661973,0,0.0
BMW,4500.0,sedan,300,3.0,Diesel,yes,2000,330,25,12.0,8.411832675758411,1,3.0
Volkswagen,2600.0,van,10,2.4,Diesel,yes,1988,LT,37,0.27,7.8632667240095735,0,0.0
BMW,4300.0,sedan,240,2.5,Diesel,no,2002,525,23,10.43,8.366370301681654,1,2.5
Mercedes-Benz,82555.0,crossover,69,3.0,Diesel,yes,2014,GL 350,11,6.27,11.321220016865933,1,3.0
Renault,10000.0,other,214,2.5,Diesel,yes,2008,Master,17,12.59,9.210340371976184,0,0.0
Audi,56000.0,crossover,44,3.0,Diesel,yes,2014,Q7,11,4.0,10.933106969717286,1,3.0
BMW,21700.0,sedan,259,3.0,Diesel,yes,2007,730,18,14.39,9.98506753952855,1,3.0
BMW,89999.0,crossover,17,4.4,Petrol,yes,2015,X6 M,10,1.7,11.407553838139561,1,4.4
Mitsubishi,9200.0,sedan,92,2.0,Petrol,yes,2010,Lancer X,15,6.13,9.126958763037132,0,0.0
Audi,21700.0,sedan,167,3.0,Petrol,yes,2009,A6,16,10.44,9.98506753952855,1,3.0
Mercedes-Benz,27300.0,crossover,149,5.46,Petrol,yes,2009,ML 550,16,9.31,10.21464198117305,1,5.46
Volkswagen,15200.0,van,132,2.5,Diesel,yes,2009,T5 (Transporter),16,8.25,9.629050706834368,0,0.0
Volkswagen,9800.0,van,86,1.2,Petrol,yes,2013,Caddy,12,7.17,9.190137664658664,0,0.0
Mercedes-Benz,14500.0,vagon,178,3.0,Diesel,yes,2006,E-Class,19,9.37,9.581903928408666,1,3.0
Renault,7800.0,vagon,120,1.5,Diesel,yes,2008,Megane,17,7.06,8.961879012677683,0,0.0
Mercedes-Benz,15250.0,sedan,210,2.2,Diesel,yes,2006,E-Class,19,11.05,9.632334782035558,1,2.2
Audi,13500.0,sedan,196,2.4,Petrol,yes,2005,A6,20,9.8,9.51044496442652,1,2.4
Audi,23333.0,other,150,4.2,Petrol,yes,2007,Q7,18,8.33,10.057623946547059,1,4.2
Mercedes-Benz,18800.0,other,90,1.8,Petrol,yes,2008,CLC 180,17,5.29,9.84161214881804,1,1.8
Mitsubishi,6700.0,sedan,193,1.6,Petrol,yes,2005,Lancer,20,9.65,8.809862805379057,0,0.0
Toyota,8200.0,crossover,212,2.0,Gas,yes,2003,Rav 4,22,9.64,9.011889433252344,0,0.0
Volkswagen,1650.0,sedan,210,1.8,Petrol,no,1998,Passat B4,27,7.78,7.408530566894626,0,0.0
Audi,49500.0,crossover,44,3.0,Diesel,yes,2013,Q7,12,3.67,10.809727948556782,1,3.0
Volkswagen,22900.0,sedan,48,2.0,Petrol,yes,2013,Jetta,12,4.0,10.03889218954233,0,0.0
Volkswagen,10300.0,hatch,110,1.9,Diesel,yes,2008,Caddy,17,6.47,9.239899174217728,0,0.0
Toyota,12500.0,sedan,175,2.4,Petrol,yes,2007,Camry,18,9.72,9.433483923290392,0,0.0
Mitsubishi,6800.0,sedan,170,1.6,Petrol,yes,2004,Lancer,21,8.1,8.824677891164198,0,0.0
BMW,33500.0,sedan,1,1.5,Petrol,yes,2015,318,10,0.1,10.419300717813158,1,1.5
Toyota,20711.25,vagon,0,1.6,Petrol,yes,2016,Auris,9,0.0,9.938432309883506,0,0.0
Volkswagen,1499.0,sedan,220,2.0,Gas,no,1995,Passat B4,30,7.33,7.312553498102598,0,0.0
Volkswagen,18900.0,hatch,56,2.0,Petrol,yes,2012,Golf GTI,13,4.31,9.846917201047734,0,0.0
BMW,52000.0,crossover,7,2.0,Diesel,yes,2015,X1,10,0.7,10.858998997563564,1,2.0
Volkswagen,17777.0,van,250,2.0,Diesel,yes,2010,T5 (Transporter),15,16.67,9.785660765922685,0,0.0
Audi,88888.0,crossover,0,3.0,Diesel,yes,2015,Q7,10,0.0,11.395132429263844,1,3.0
Renault,7450.0,other,208,1.9,Other,yes,2004,Trafic,21,9.9,8.915969311373605,0,0.0
Mercedes-Benz,31990.0,crossover,95,4.7,Petrol,yes,2010,GL 450,15,6.33,10.373178632943564,1,4.7
BMW,14200.0,sedan,263,3.0,Petrol,yes,2004,530,21,12.52,9.560997243589352,1,3.0
Renault,6300.0,vagon,202,1.5,Diesel,yes,2005,Scenic,20,10.1,8.748304912379623,0,0.0
Renault,4350.0,van,188,1.5,Diesel,yes,2004,Kangoo,21,8.95,8.37793112408273,0,0.0
Renault,11100.0,vagon,155,1.5,Diesel,yes,2012,Megane,13,11.92,9.314700387300425,0,0.0
Volkswagen,6300.0,vagon,132,2.8,Gas,yes,1995,Passat B4,30,4.4,8.748304912379623,0,0.0
Renault,3300.0,van,256,1.5,Diesel,yes,2005,Kangoo,20,12.8,8.101677747454572,0,0.0
Mercedes-Benz,7450.0,sedan,300,2.0,Gas,yes,2000,C-Class,25,12.0,8.915969311373605,1,2.0
Mitsubishi,1850.0,sedan,145,1.6,Petrol,no,1997,Carisma,28,5.18,7.52294091807237,0,0.0
Mercedes-Benz,14000.0,other,360,2.2,Diesel,yes,2005,Sprinter 313,20,18.0,9.546812608597396,1,2.2
Renault,12850.0,other,226,2.3,Diesel,yes,2012,Master,13,17.38,9.461099090323366,0,0.0
Toyota,18300.0,hatch,30,1.6,Petrol,yes,2014,Auris,11,2.73,9.814656338829513,0,0.0
Volkswagen,14700.0,sedan,97,1.4,Gas,yes,2012,Passat B7,13,7.46,9.595602772766828,0,0.0
Volkswagen,3000.0,sedan,250,2.8,Gas,no,2002,Passat B5,23,10.87,8.006367567650246,0,0.0
Mercedes-Benz,12999.0,sedan,247,4.0,Diesel,yes,2003,S 400,22,11.23,9.47262771040802,1,4.0
Mercedes-Benz,11850.0,van,177,2.2,Diesel,yes,2011,Vito,14,12.64,9.380083146563278,1,2.2
Volkswagen,19500.0,sedan,128,1.8,Petrol,yes,2013,Passat B7,12,10.67,9.878169744551839,0,0.0
Mercedes-Benz,20200.0,sedan,69,2.0,Petrol,yes,2010,E-Class,15,4.6,9.913437883389296,1,2.0
Volkswagen,12000.0,sedan,186,3.2,Petrol,yes,2006,Passat B6,19,9.79,9.392661928770137,0,0.0
Toyota,16800.0,crossover,154,2.7,Petrol,yes,2005,Land Cruiser Prado,20,7.7,9.72913416539135,0,0.0
Mercedes-Benz,10600.0,van,250,2.2,Diesel,yes,2006,Sprinter 313,19,13.16,9.268609280100158,1,2.2
Mercedes-Benz,114999.0,crossover,0,3.0,Diesel,yes,2016,GLS 350,9,0.0,11.652678711655406,1,3.0
Renault,4700.0,hatch,124,1.5,Diesel,yes,2003,Kangoo,22,5.64,8.45531778769815,0,0.0
Mercedes-Benz,20000.0,crossover,251,5.0,Gas,yes,2002,ML 500,23,10.91,9.903487552536127,1,5.0
Mercedes-Benz,104999.0,crossover,1,3.0,Diesel,yes,2016,GLE-Class,9,0.11,11.561706105284784,1,3.0
Mercedes-Benz,9000.0,sedan,198,4.0,Diesel,yes,2002,S 400,23,8.61,9.104979856318357,1,4.0
BMW,36300.0,crossover,83,3.5,Petrol,yes,2010,X6,15,5.53,10.499573020252942,1,3.5
Toyota,19400.0,crossover,88,2.0,Petrol,yes,2011,Rav 4,14,6.29,9.87302834505142,0,0.0
Mercedes-Benz,7700.0,sedan,230,2.0,Petrol,yes,2001,C-Class,24,9.58,8.948975607841776,1,2.0
Mitsubishi,17500.0,other,69,2.5,Diesel,yes,2011,L 200,14,4.93,9.769956159911606,0,0.0
BMW,31000.0,sedan,100,2.0,Petrol,yes,2012,520,13,7.69,10.341742483467284,1,2.0
Toyota,33715.5,crossover,1,2.7,Petrol,yes,2015,Land Cruiser Prado,10,0.1,10.425712951252992,0,0.0
BMW,13500.0,sedan,233,3.0,Diesel,yes,2003,530,22,10.59,9.51044496442652,1,3.0
Renault,4900.0,van,150,2.0,Diesel,yes,2007,Trafic,18,8.33,8.496990484098719,0,0.0
Mercedes-Benz,7700.0,sedan,340,2.2,Diesel,yes,2002,Vito,23,14.78,8.948975607841776,1,2.2
Renault,10900.0,vagon,175,1.5,Diesel,yes,2012,Megane,13,13.46,9.296518068217235,0,0.0
BMW,2200.0,sedan,303,2.5,Diesel,no,1999,525,26,11.65,7.696212639346407,1,2.5
BMW,7200.0,sedan,270,3.0,Diesel,no,2004,530,21,12.86,8.881836305004146,1,3.0
Toyota,9150.0,hatch,87,1.6,Petrol,yes,2008,Auris,17,5.12,9.121509158269568,0,0.0
BMW,5900.0,sedan,10,2.8,Petrol,yes,1989,328,36,0.28,8.68270762989381,1,2.8
Mitsubishi,4800.0,hatch,206,1.6,Gas,yes,2001,Carisma,24,8.58,8.476371196895983,0,0.0
Volkswagen,1500.0,vagon,200,1.8,Gas,yes,1996,Passat B4,29,6.9,7.313220387090301,0,0.0
Volkswagen,9500.0,hatch,62,1.2,Diesel,yes,2011,Polo,14,4.43,9.159047077588632,0,0.0
Mercedes-Benz,3500.0,van,395,2.3,Diesel,no,1997,Vito,28,14.11,8.160518247477505,1,2.3
Volkswagen,3650.0,sedan,300,1.8,Petrol,yes,1996,Vento,29,10.34,8.202482446576537,0,0.0
Mercedes-Benz,63000.0,crossover,160,3.0,Diesel,yes,2013,GL 350,12,13.33,11.05089000537367,1,3.0
Volkswagen,6600.0,van,240,1.9,Diesel,yes,2008,Caddy,17,14.12,8.794824928014517,0,0.0
Toyota,10200.0,sedan,185,1.8,Petrol,yes,2007,Avensis,18,10.28,9.230142999272362,0,0.0
Volkswagen,19995.0,hatch,68,1.4,Petrol,yes,2013,Scirocco,12,5.67,9.90323752128092,0,0.0
Mitsubishi,9800.0,sedan,56,1.5,Petrol,yes,2011,Lancer X,14,4.0,9.190137664658664,0,0.0
Mercedes-Benz,11200.0,sedan,198,6.0,Petrol,yes,2004,S 600,21,9.43,9.323669057283185,1,6.0
Volkswagen,18000.0,crossover,117,2.5,Diesel,yes,2006,Touareg,19,6.16,9.798127036878302,0,0.0
Mitsubishi,28500.0,crossover,0,2.0,Petrol,yes,2016,Outlander,9,0.0,10.257659366256743,0,0.0
Mitsubishi,9800.0,sedan,81,2.0,Petrol,yes,2009,Lancer X,16,5.06,9.190137664658664,0,0.0
Audi,3900.0,sedan,247,2.5,Diesel,no,2003,A6,22,11.23,8.268731832117737,1,2.5
Mitsubishi,22711.65,crossover,1,2.0,Petrol,yes,2016,Outlander,9,0.11,10.030633287678308,0,0.0
BMW,6500.0,sedan,298,2.5,Petrol,yes,1998,523,27,11.04,8.779557455883728,1,2.5
Volkswagen,4999.0,hatch,300,1.9,Diesel,yes,1999,Golf IV,26,11.54,8.51699317141357,0,0.0
Renault,9100.0,vagon,176,1.5,Diesel,yes,2011,Scenic,14,12.57,9.116029692504942,0,0.0
Mercedes-Benz,11000.0,sedan,319,2.2,Diesel,yes,2003,220,22,14.5,9.305650551780507,1,2.2
Volkswagen,7200.0,hatch,159,1.6,Petrol,yes,2007,Golf V,18,8.83,8.881836305004146,0,0.0
Mercedes-Benz,10900.0,van,191,2.2,Diesel,yes,2007,Vito,18,10.61,9.296518068217235,1,2.2
Volkswagen,35000.0,sedan,74,4.2,Gas,yes,2011,Phaeton,14,5.29,10.46310334047155,0,0.0
Mitsubishi,11500.0,sedan,134,2.4,Petrol,yes,2009,Galant,16,8.38,9.350102314351341,0,0.0
Mercedes-Benz,9999.0,van,154,2.2,Diesel,yes,2007,Vito,18,8.56,9.21024036697585,1,2.2
Renault,4400.0,other,220,1.5,Diesel,yes,2004,Kangoo,21,10.48,8.389359819906353,0,0.0
Mitsubishi,4000.0,hatch,367,1.6,Gas,yes,1997,Carisma,28,13.11,8.294049640102028,0,0.0
Audi,29999.0,other,90,3.0,Petrol,yes,2011,A5,14,6.43,10.308919326755392,1,3.0
Volkswagen,14800.0,van,65,1.6,Diesel,yes,2012,Caddy,13,5.0,9.602382459752207,0,0.0
Mitsubishi,5500.0,crossover,30,2.5,Diesel,yes,2014,Pajero Sport,11,2.73,8.612503371220562,0,0.0
BMW,39333.0,sedan,6,2.0,Petrol,yes,2016,520,9,0.67,10.579819140167512,1,2.0
Mitsubishi,17000.0,crossover,215,3.8,Petrol,yes,2006,Pajero Wagon,19,11.32,9.740968623038354,0,0.0
Toyota,20900.0,sedan,18,2.5,Other,yes,2013,Camry,12,1.5,9.947504437952903,0,0.0
BMW,15000.0,sedan,137,2.2,Petrol,yes,2004,520,21,6.52,9.615805480084347,1,2.2
Volkswagen,1850.0,other,200,1.6,Petrol,no,1999,Golf IV,26,7.69,7.52294091807237,0,0.0
Renault,6900.0,hatch,47,1.4,Petrol,yes,2012,Sandero,13,3.62,8.83927669058535,0,0.0
Volkswagen,11990.0,sedan,245,2.0,Diesel,yes,2007,Passat B6,18,13.61,9.39182824802156,0,0.0
Mercedes-Benz,41000.0,van,55,3.0,Diesel,yes,2011,Viano,14,3.93,10.621327345686446,1,3.0
BMW,42000.0,sedan,5,2.0,Petrol,yes,2016,520,9,0.56,10.645424897265505,1,2.0
Renault,7700.0,van,128,1.5,Diesel,yes,2012,Kangoo,13,9.85,8.948975607841776,0,0.0
Volkswagen,7750.0,van,265,1.9,Diesel,yes,2002,T4 (Transporter),23,11.52,8.955448122347393,0,0.0
Toyota,10100.0,other,83,1.6,Other,yes,2008,Corolla,17,4.88,9.22029070282935,0,0.0
Renault,7500.0,van,128,1.5,Diesel,yes,2009,Kangoo,16,8.0,8.922658299524402,0,0.0
BMW,2700.0,sedan,220,2.5,Petrol,no,2002,525,23,9.57,7.90100705199242,1,2.5
Mercedes-Benz,74900.0,other,32,6.3,Petrol,yes,2007,CL 63 AMG,18,1.78,11.22390916950531,1,6.3
Renault,800.0,van,200,1.9,Diesel,no,1997,Scenic,28,7.14,6.684611727667927,0,0.0
Mitsubishi,17900.0,crossover,89,3.8,Gas,yes,2008,Pajero Wagon,17,5.24,9.792555991828847,0,0.0
Audi,29000.0,vagon,213,3.0,Diesel,yes,2010,A6 Allroad,15,14.2,10.275051108968611,1,3.0
BMW,17100.0,crossover,188,3.0,Diesel,yes,2004,X5,21,8.95,9.746833742490752,1,3.0
Mercedes-Benz,1600.0,sedan,338,3.0,Diesel,no,1991,E-Class,34,9.94,7.3777589082278725,1,3.0
Mercedes-Benz,11777.0,other,300,4.3,Gas,yes,2001,S 430,24,12.5,9.373903755841548,1,4.3
BMW,6699.0,sedan,299,2.2,Petrol,yes,2001,523,24,12.46,8.809713540508268,1,2.2
BMW,3900.0,vagon,240,3.0,Diesel,no,2001,530,24,10.0,8.268731832117737,1,3.0
Volkswagen,6500.0,sedan,212,1.6,Petrol,yes,2003,Bora,22,9.64,8.779557455883728,0,0.0
BMW,51500.0,hatch,77,3.0,Petrol,yes,2012,535,13,5.92,10.849337086651827,1,3.0
Renault,6500.0,vagon,186,1.5,Diesel,yes,2004,Megane,21,8.86,8.779557455883728,0,0.0
BMW,10800.0,other,191,2.2,Petrol,yes,2002,320,23,8.3,9.287301413112312,1,2.2
Audi,2450.0,vagon,240,2.5,Diesel,no,2000,A4,25,9.6,7.803843303538772,1,2.5
Toyota,28800.0,crossover,29,2.2,Diesel,yes,2015,Rav 4,10,2.9,10.268130666124037,0,0.0
Volkswagen,6900.0,crossover,258,2.5,Diesel,no,2004,Touareg,21,12.29,8.83927669058535,0,0.0
Volkswagen,12700.0,van,75,1.2,Petrol,yes,2012,Caddy,13,5.77,9.449357272446683,0,0.0
Toyota,7900.0,hatch,56,1.0,Gas,yes,2011,Aygo,14,4.0,8.974618038455112,0,0.0
BMW,18000.0,sedan,180,2.0,Other,no,2011,520,14,12.86,9.798127036878302,1,2.0
BMW,8899.0,sedan,170,2.2,Petrol,yes,2001,520,24,7.08,9.093694189856862,1,2.2
Mercedes-Benz,57000.0,other,0,1.6,Petrol,yes,2016,C-Class,9,0.0,10.950806546816688,1,1.6
Audi,10900.0,sedan,199,3.0,Petrol,yes,2004,A8,21,9.48,9.296518068217235,1,3.0
Toyota,42500.0,crossover,50,3.0,Diesel,yes,2012,Land Cruiser Prado,13,3.85,10.657259354912508,0,0.0
BMW,51900.0,crossover,106,3.0,Diesel,yes,2012,X6,13,8.15,10.85707406915398,1,3.0
Renault,3300.0,van,345,1.9,Diesel,yes,2001,Kangoo,24,14.38,8.101677747454572,0,0.0
Mercedes-Benz,16555.0,sedan,159,3.5,Gas,yes,2006,CLS 350,19,8.37,9.714443449981347,1,3.5
Mercedes-Benz,7000.0,van,197,2.2,Diesel,yes,2002,Vito,23,8.57,8.85366542803745,1,2.2
Mercedes-Benz,9300.0,sedan,342,2.6,Petrol,yes,2003,E-Class,22,15.55,9.137769679141348,1,2.6
Audi,11500.0,sedan,85,1.8,Petrol,yes,2007,A4,18,4.72,9.350102314351341,1,1.8
Toyota,16672.5,hatch,1,1.6,Petrol,yes,2016,Auris,9,0.11,9.721515934506462,0,0.0
Volkswagen,37990.0,crossover,140,3.0,Diesel,yes,2012,Touareg,13,10.77,10.54507824618167,0,0.0
Mercedes-Benz,2400.0,sedan,1,2.0,Petrol,no,2001,C-Class,24,0.04,7.783224016336037,1,2.0
Renault,7150.0,van,142,1.5,Diesel,yes,2012,Kangoo,13,10.92,8.874867635688053,0,0.0
Toyota,5000.0,crossover,289,2.0,Diesel,no,2003,Rav 4,22,13.14,8.517193191416238,0,0.0
Mercedes-Benz,7700.0,sedan,390,3.0,Diesel,no,2007,E-Class,18,21.67,8.948975607841776,1,3.0
Mercedes-Benz,28500.0,crossover,190,3.2,Diesel,yes,2008,ML 320,17,11.18,10.257659366256743,1,3.2
